event_id,minute,grade_from,grade_to,basis_weight,basis_weight_target,stock_flow,filler_flow,steam_pressure,machine_speed,ash_content,caliper,recipe_headroom
79,4,LWC-65,SC-52,60.057,52.0,420.19,17.26,3.125,1141.1,8.757,0.1116,3.009
79,5,LWC-65,SC-52,58.984,52.0,415.35,16.44,3.081,1151.0,8.757,0.1116,3.009
79,6,LWC-65,SC-52,57.394,52.0,409.09,16.09,3.097,1162.0,8.757,0.1116,3.009
79,7,LWC-65,SC-52,55.975,52.0,403.77,16.85,2.983,1171.2,8.757,0.1116,3.009
79,8,LWC-65,SC-52,55.619,52.0,401.53,16.06,3.073,1177.5,8.757,0.1116,3.009
79,9,LWC-65,SC-52,55.214,52.0,395.02,15.46,2.975,1172.3,8.757,0.1116,3.009
79,10,LWC-65,SC-52,54.607,52.0,392.42,15.47,2.976,1175.9,8.757,0.1116,3.009
79,11,LWC-65,SC-52,53.783,52.0,391.25,16.31,2.902,1189.9,8.757,0.1116,3.009
79,12,LWC-65,SC-52,53.31,52.0,388.08,15.28,2.957,1189.1,8.757,0.1116,3.009
79,13,LWC-65,SC-52,53.28,52.0,388.79,14.97,2.931,1188.5,8.757,0.1116,3.009
79,14,LWC-65,SC-52,53.496,52.0,385.03,14.91,2.936,1192.3,8.757,0.1116,3.009
79,15,LWC-65,SC-52,53.52,52.0,385.82,14.93,3.006,1191.4,8.757,0.1116,3.009
79,16,LWC-65,SC-52,53.148,52.0,384.26,14.87,2.935,1195.5,8.757,0.1116,3.009
79,17,LWC-65,SC-52,53.046,52.0,384.13,14.5,2.882,1192.3,8.757,0.1116,3.009
79,18,LWC-65,SC-52,52.584,52.0,382.16,14.55,2.883,1196.3,8.757,0.1116,3.009
79,19,LWC-65,SC-52,51.985,52.0,381.88,14.68,2.945,1188.2,8.757,0.1116,3.009
79,20,LWC-65,SC-52,52.287,52.0,382.31,15.37,2.977,1193.0,8.757,0.1116,3.009
79,21,LWC-65,SC-52,52.276,52.0,382.17,14.87,2.924,1193.6,8.757,0.1116,3.009
79,22,LWC-65,SC-52,52.146,52.0,381.46,14.94,2.943,1195.6,8.757,0.1116,3.009
79,23,LWC-65,SC-52,52.262,52.0,384.63,15.67,2.937,1193.2,8.757,0.1116,3.009
79,24,LWC-65,SC-52,52.338,52.0,379.03,15.68,2.977,1195.5,8.757,0.1116,3.009
80,0,FINE-90,FINE-80,88.867,80.0,567.89,26.32,4.391,967.7,10.527,0.0697,1.29
80,1,FINE-90,FINE-80,88.768,80.0,561.81,26.24,4.327,968.0,10.527,0.0697,1.29
80,2,FINE-90,FINE-80,85.648,80.0,549.64,26.06,4.206,982.5,10.527,0.0697,1.29
80,3,FINE-90,FINE-80,85.489,80.0,545.8,26.02,4.218,995.6,10.527,0.0697,1.29
80,4,FINE-90,FINE-80,83.684,80.0,540.69,25.61,4.202,994.1,10.527,0.0697,1.29
80,5,FINE-90,FINE-80,82.493,80.0,536.74,24.78,4.107,997.8,10.527,0.0697,1.29
80,6,FINE-90,FINE-80,82.826,80.0,536.43,25.27,4.051,1001.6,10.527,0.0697,1.29
80,7,FINE-90,FINE-80,82.969,80.0,534.26,24.76,4.173,1005.5,10.527,0.0697,1.29
80,8,FINE-90,FINE-80,81.822,80.0,533.0,24.97,4.101,999.7,10.527,0.0697,1.29
80,9,FINE-90,FINE-80,82.149,80.0,530.25,24.9,4.094,1007.0,10.527,0.0697,1.29
80,10,FINE-90,FINE-80,81.67,80.0,528.88,25.23,4.099,1009.0,10.527,0.0697,1.29
80,11,FINE-90,FINE-80,81.267,80.0,523.42,24.17,4.011,1009.1,10.527,0.0697,1.29
80,12,FINE-90,FINE-80,81.869,80.0,528.16,24.02,4.03,1016.2,10.527,0.0697,1.29
80,13,FINE-90,FINE-80,80.599,80.0,523.89,24.47,4.118,1010.7,10.527,0.0697,1.29
80,14,FINE-90,FINE-80,81.016,80.0,525.65,24.79,4.012,1013.0,10.527,0.0697,1.29
80,15,FINE-90,FINE-80,79.613,80.0,520.23,24.2,4.017,1009.3,10.527,0.0697,1.29
80,16,FINE-90,FINE-80,80.616,80.0,521.99,24.76,3.992,1018.2,10.527,0.0697,1.29
80,17,FINE-90,FINE-80,80.318,80.0,523.94,24.46,3.985,1021.6,10.527,0.0697,1.29
80,18,FINE-90,FINE-80,79.702,80.0,521.77,24.0,4.074,1015.5,10.527,0.0697,1.29
80,19,FINE-90,FINE-80,80.562,80.0,519.91,24.36,3.892,1021.8,10.527,0.0697,1.29
80,20,FINE-90,FINE-80,79.844,80.0,523.8,23.85,3.99,1017.4,10.527,0.0697,1.29
80,21,FINE-90,FINE-80,81.243,80.0,518.64,24.18,4.023,1005.7,10.527,0.0697,1.29
80,22,FINE-90,FINE-80,78.772,80.0,520.78,23.51,4.094,1018.4,10.527,0.0697,1.29
80,23,FINE-90,FINE-80,80.307,80.0,521.96,24.01,3.951,1018.0,10.527,0.0697,1.29
80,24,FINE-90,FINE-80,80.161,80.0,524.75,24.53,3.942,1019.5,10.527,0.0697,1.29
81,0,SC-52,LWC-65,53.979,65.0,378.38,14.3,3.114,1189.8,7.884,0.1077,2.753
81,1,SC-52,LWC-65,55.324,65.0,384.03,15.38,3.051,1179.1,7.884,0.1077,2.753
81,2,SC-52,LWC-65,56.706,65.0,392.76,15.68,3.208,1165.9,7.884,0.1077,2.753
81,3,SC-52,LWC-65,57.435,65.0,404.72,15.47,3.264,1168.1,7.884,0.1077,2.753
81,4,SC-52,LWC-65,58.847,65.0,410.95,15.66,3.264,1158.9,7.884,0.1077,2.753
81,5,SC-52,LWC-65,59.488,65.0,419.7,17.22,3.243,1154.0,7.884,0.1077,2.753
81,6,SC-52,LWC-65,60.001,65.0,422.05,18.18,3.237,1145.9,7.884,0.1077,2.753
81,7,SC-52,LWC-65,60.459,65.0,429.94,17.79,3.241,1144.8,7.884,0.1077,2.753
81,8,SC-52,LWC-65,60.868,65.0,431.71,18.21,3.453,1137.8,7.884,0.1077,2.753
81,9,SC-52,LWC-65,61.858,65.0,436.36,17.69,3.365,1129.2,7.884,0.1077,2.753
81,10,SC-52,LWC-65,61.729,65.0,441.71,18.86,3.341,1135.0,7.884,0.1077,2.753
81,11,SC-52,LWC-65,62.898,65.0,440.89,19.04,3.353,1133.7,7.884,0.1077,2.753
81,12,SC-52,LWC-65,62.441,65.0,445.71,18.36,3.431,1133.2,7.884,0.1077,2.753
81,13,SC-52,LWC-65,63.041,65.0,444.49,19.13,3.414,1137.0,7.884,0.1077,2.753
81,14,SC-52,LWC-65,63.071,65.0,448.0,18.1,3.347,1126.2,7.884,0.1077,2.753
81,15,SC-52,LWC-65,63.555,65.0,446.25,19.47,3.494,1126.4,7.884,0.1077,2.753
81,16,SC-52,LWC-65,63.737,65.0,449.52,18.92,3.474,1131.1,7.884,0.1077,2.753
81,17,SC-52,LWC-65,64.023,65.0,449.63,18.68,3.555,1122.5,7.884,0.1077,2.753
81,18,SC-52,LWC-65,63.572,65.0,455.24,19.58,3.525,1126.3,7.884,0.1077,2.753
81,19,SC-52,LWC-65,63.923,65.0,457.2,18.56,3.318,1122.7,7.884,0.1077,2.753
81,20,SC-52,LWC-65,64.55,65.0,453.82,19.68,3.547,1123.0,7.884,0.1077,2.753
81,21,SC-52,LWC-65,64.55,65.0,453.68,19.0,3.54,1127.4,7.884,0.1077,2.753
81,22,SC-52,LWC-65,63.684,65.0,453.21,18.94,3.446,1121.3,7.884,0.1077,2.753
81,23,SC-52,LWC-65,64.619,65.0,456.9,19.69,3.463,1126.7,7.884,0.1077,2.753
81,24,SC-52,LWC-65,64.258,65.0,455.63,19.61,3.507,1112.6,7.884,0.1077,2.753
82,0,FINE-80,SC-60,81.024,60.0,518.52,24.62,3.937,997.7,10.273,0.0936,0.775
82,1,FINE-80,SC-60,78.078,60.0,499.81,22.4,3.799,1031.4,10.273,0.0936,0.775
82,2,FINE-80,SC-60,73.687,60.0,487.71,20.63,3.703,1055.3,10.273,0.0936,0.775
82,3,FINE-80,SC-60,71.435,60.0,476.0,19.8,3.575,1082.1,10.273,0.0936,0.775
82,4,FINE-80,SC-60,68.479,60.0,467.19,18.99,3.536,1095.6,10.273,0.0936,0.775
82,5,FINE-80,SC-60,67.605,60.0,460.54,18.66,3.618,1118.1,10.273,0.0936,0.775
82,6,FINE-80,SC-60,67.154,60.0,451.74,17.56,3.513,1126.6,10.273,0.0936,0.775
82,7,FINE-80,SC-60,65.493,60.0,449.76,18.08,3.487,1133.1,10.273,0.0936,0.775
82,8,FINE-80,SC-60,63.735,60.0,446.22,18.36,3.472,1136.6,10.273,0.0936,0.775
82,9,FINE-80,SC-60,63.601,60.0,443.09,17.64,3.482,1148.2,10.273,0.0936,0.775
82,10,FINE-80,SC-60,62.932,60.0,439.93,17.77,3.284,1154.4,10.273,0.0936,0.775
82,11,FINE-80,SC-60,62.399,60.0,440.64,17.82,3.297,1155.4,10.273,0.0936,0.775
82,12,FINE-80,SC-60,62.492,60.0,436.05,17.82,3.306,1165.7,10.273,0.0936,0.775
82,13,FINE-80,SC-60,62.175,60.0,435.91,18.08,3.314,1162.4,10.273,0.0936,0.775
82,14,FINE-80,SC-60,60.951,60.0,437.0,16.86,3.315,1166.6,10.273,0.0936,0.775
82,15,FINE-80,SC-60,61.356,60.0,433.4,16.72,3.301,1164.2,10.273,0.0936,0.775
82,16,FINE-80,SC-60,60.383,60.0,433.3,17.45,3.33,1168.2,10.273,0.0936,0.775
82,17,FINE-80,SC-60,59.824,60.0,432.13,17.4,3.317,1161.8,10.273,0.0936,0.775
82,18,FINE-80,SC-60,60.234,60.0,434.35,17.42,3.276,1164.3,10.273,0.0936,0.775
82,19,FINE-80,SC-60,60.3,60.0,431.0,17.97,3.201,1169.0,10.273,0.0936,0.775
82,20,FINE-80,SC-60,58.979,60.0,433.79,17.02,3.258,1169.5,10.273,0.0936,0.775
82,21,FINE-80,SC-60,60.915,60.0,430.78,17.23,3.279,1170.8,10.273,0.0936,0.775
82,22,FINE-80,SC-60,58.004,60.0,429.08,16.52,3.293,1174.1,10.273,0.0936,0.775
82,23,FINE-80,SC-60,62.298,60.0,432.0,18.07,3.248,1161.7,10.273,0.0936,0.775
82,24,FINE-80,SC-60,61.31,60.0,429.91,16.84,3.279,1164.2,10.273,0.0936,0.775
83,0,SC-52,SC-60,52.063,60.0,394.58,15.73,2.899,1193.7,13.267,0.0625,3.98
83,1,SC-52,SC-60,52.434,60.0,395.38,15.86,2.911,1197.5,13.267,0.0625,3.98
83,2,SC-52,SC-60,53.692,60.0,399.51,16.66,3.001,1189.4,13.267,0.0625,3.98
83,3,SC-52,SC-60,54.695,60.0,404.17,16.71,3.01,1182.2,13.267,0.0625,3.98
83,4,SC-52,SC-60,55.878,60.0,407.96,16.41,3.091,1179.5,13.267,0.0625,3.98
83,5,SC-52,SC-60,56.478,60.0,412.83,16.33,3.105,1177.2,13.267,0.0625,3.98
83,6,SC-52,SC-60,56.819,60.0,415.0,16.56,3.106,1183.3,13.267,0.0625,3.98
83,7,SC-52,SC-60,57.703,60.0,420.2,16.25,3.165,1176.6,13.267,0.0625,3.98
83,8,SC-52,SC-60,56.984,60.0,421.79,16.59,3.146,1170.2,13.267,0.0625,3.98
83,9,SC-52,SC-60,58.083,60.0,421.15,16.47,3.123,1179.0,13.267,0.0625,3.98
83,10,SC-52,SC-60,58.624,60.0,429.13,16.71,3.207,1165.3,13.267,0.0625,3.98
83,11,SC-52,SC-60,58.669,60.0,423.56,16.56,3.157,1181.9,13.267,0.0625,3.98
83,12,SC-52,SC-60,58.326,60.0,424.77,17.08,3.263,1184.4,13.267,0.0625,3.98
83,13,SC-52,SC-60,59.33,60.0,423.21,17.26,3.241,1167.3,13.267,0.0625,3.98
83,14,SC-52,SC-60,59.302,60.0,426.27,16.68,3.322,1178.6,13.267,0.0625,3.98
83,15,SC-52,SC-60,59.313,60.0,427.59,16.48,3.242,1174.6,13.267,0.0625,3.98
83,16,SC-52,SC-60,59.353,60.0,425.1,17.26,3.264,1169.9,13.267,0.0625,3.98
83,17,SC-52,SC-60,60.024,60.0,426.87,17.01,3.196,1169.8,13.267,0.0625,3.98
83,18,SC-52,SC-60,59.644,60.0,428.86,16.75,3.219,1175.0,13.267,0.0625,3.98
83,19,SC-52,SC-60,59.51,60.0,427.44,17.63,3.194,1171.3,13.267,0.0625,3.98
83,20,SC-52,SC-60,59.401,60.0,427.26,16.67,3.335,1158.3,13.267,0.0625,3.98
83,21,SC-52,SC-60,59.924,60.0,430.49,15.96,3.261,1181.5,13.267,0.0625,3.98
83,22,SC-52,SC-60,60.037,60.0,426.53,16.61,3.353,1173.1,13.267,0.0625,3.98
83,23,SC-52,SC-60,59.796,60.0,427.06,17.78,3.154,1170.6,13.267,0.0625,3.98
83,24,SC-52,SC-60,59.644,60.0,429.71,16.81,3.367,1167.1,13.267,0.0625,3.98
84,0,LWC-58,FINE-90,54.376,90.0,425.61,17.92,3.264,1159.2,12.893,0.1217,2.352
84,1,LWC-58,FINE-90,58.721,90.0,442.72,18.71,3.256,1139.6,12.893,0.1217,2.352
84,2,LWC-58,FINE-90,61.909,90.0,457.99,20.34,3.465,1124.4,12.893,0.1217,2.352
84,3,LWC-58,FINE-90,64.611,90.0,467.06,20.56,3.494,1100.2,12.893,0.1217,2.352
84,4,LWC-58,FINE-90,67.4,90.0,480.19,20.75,3.639,1084.5,12.893,0.1217,2.352
84,5,LWC-58,FINE-90,70.237,90.0,487.26,22.61,3.645,1075.3,12.893,0.1217,2.352
84,6,LWC-58,FINE-90,72.525,90.0,499.22,23.34,3.708,1061.0,12.893,0.1217,2.352
84,7,LWC-58,FINE-90,74.261,90.0,506.9,23.89,3.905,1058.9,12.893,0.1217,2.352
84,8,LWC-58,FINE-90,75.962,90.0,513.86,23.62,3.929,1041.6,12.893,0.1217,2.352
84,9,LWC-58,FINE-90,77.468,90.0,518.33,24.22,3.921,1051.4,12.893,0.1217,2.352
84,10,LWC-58,FINE-90,79.009,90.0,522.43,24.92,3.972,1039.4,12.893,0.1217,2.352
84,11,LWC-58,FINE-90,79.519,90.0,525.98,24.21,3.986,1027.0,12.893,0.1217,2.352
84,12,LWC-58,FINE-90,80.986,90.0,533.16,25.35,4.06,1025.9,12.893,0.1217,2.352
84,13,LWC-58,FINE-90,82.091,90.0,540.29,25.17,4.026,1008.7,12.893,0.1217,2.352
84,14,LWC-58,FINE-90,83.498,90.0,540.16,25.7,4.136,1025.3,12.893,0.1217,2.352
84,15,LWC-58,FINE-90,83.653,90.0,545.51,25.53,4.096,1006.0,12.893,0.1217,2.352
84,16,LWC-58,FINE-90,84.628,90.0,548.45,26.25,4.109,1005.1,12.893,0.1217,2.352
84,17,LWC-58,FINE-90,85.243,90.0,548.72,25.86,4.149,993.5,12.893,0.1217,2.352
84,18,LWC-58,FINE-90,86.099,90.0,554.16,25.14,4.135,1002.6,12.893,0.1217,2.352
84,19,LWC-58,FINE-90,86.565,90.0,547.71,26.73,4.196,992.4,12.893,0.1217,2.352
84,20,LWC-58,FINE-90,86.591,90.0,552.87,25.64,4.165,996.4,12.893,0.1217,2.352
84,21,LWC-58,FINE-90,86.842,90.0,555.07,26.83,4.227,991.3,12.893,0.1217,2.352
84,22,LWC-58,FINE-90,87.12,90.0,556.68,26.25,4.275,987.1,12.893,0.1217,2.352
84,23,LWC-58,FINE-90,87.544,90.0,560.26,26.96,4.187,987.0,12.893,0.1217,2.352
84,24,LWC-58,FINE-90,87.75,90.0,561.3,27.0,4.225,990.9,12.893,0.1217,2.352
85,0,LWC-65,FINE-90,60.842,90.0,467.54,20.9,3.257,1145.3,5.529,0.0686,2.907
85,1,LWC-65,FINE-90,64.868,90.0,483.73,22.8,3.504,1109.8,5.529,0.0686,2.907
85,2,LWC-65,FINE-90,69.024,90.0,499.81,23.0,3.629,1097.7,5.529,0.0686,2.907
85,3,LWC-65,FINE-90,72.248,90.0,511.08,23.37,3.799,1082.4,5.529,0.0686,2.907
85,4,LWC-65,FINE-90,75.112,90.0,527.1,23.91,3.806,1060.9,5.529,0.0686,2.907
85,5,LWC-65,FINE-90,77.146,90.0,530.3,25.28,3.995,1047.0,5.529,0.0686,2.907
85,6,LWC-65,FINE-90,78.99,90.0,536.05,25.26,4.1,1032.2,5.529,0.0686,2.907
85,7,LWC-65,FINE-90,80.935,90.0,545.71,24.55,4.038,1025.3,5.529,0.0686,2.907
85,8,LWC-65,FINE-90,82.731,90.0,547.17,25.74,4.156,1019.8,5.529,0.0686,2.907
85,9,LWC-65,FINE-90,82.928,90.0,547.66,25.83,4.154,1010.7,5.529,0.0686,2.907
85,10,LWC-65,FINE-90,84.255,90.0,553.72,25.75,4.203,1006.2,5.529,0.0686,2.907
85,11,LWC-65,FINE-90,85.521,90.0,557.91,25.93,4.285,1006.2,5.529,0.0686,2.907
85,12,LWC-65,FINE-90,86.126,90.0,559.91,25.82,4.239,1002.9,5.529,0.0686,2.907
85,13,LWC-65,FINE-90,86.85,90.0,562.83,26.03,4.276,1003.7,5.529,0.0686,2.907
85,14,LWC-65,FINE-90,87.053,90.0,562.68,26.61,4.187,991.6,5.529,0.0686,2.907
85,15,LWC-65,FINE-90,87.133,90.0,563.83,26.41,4.296,993.1,5.529,0.0686,2.907
85,16,LWC-65,FINE-90,88.486,90.0,561.93,26.89,4.348,988.9,5.529,0.0686,2.907
85,17,LWC-65,FINE-90,88.62,90.0,568.69,26.28,4.228,986.9,5.529,0.0686,2.907
85,18,LWC-65,FINE-90,88.551,90.0,565.76,27.08,4.263,986.3,5.529,0.0686,2.907
85,19,LWC-65,FINE-90,88.528,90.0,565.03,27.42,4.317,985.7,5.529,0.0686,2.907
85,20,LWC-65,FINE-90,88.821,90.0,572.75,26.8,4.309,986.9,5.529,0.0686,2.907
85,21,LWC-65,FINE-90,89.196,90.0,571.28,27.09,4.221,983.1,5.529,0.0686,2.907
85,22,LWC-65,FINE-90,89.186,90.0,567.38,27.14,4.299,990.2,5.529,0.0686,2.907
85,23,LWC-65,FINE-90,89.371,90.0,564.8,26.63,4.276,974.9,5.529,0.0686,2.907
85,24,LWC-65,FINE-90,89.955,90.0,567.37,27.18,4.246,988.2,5.529,0.0686,2.907
86,0,NEWS-45,SC-60,42.73,60.0,334.36,12.37,2.646,1254.2,6.788,0.0763,1.764
86,1,NEWS-45,SC-60,44.729,60.0,342.78,12.07,2.544,1240.1,6.788,0.0763,1.764
86,2,NEWS-45,SC-60,47.065,60.0,356.48,13.33,2.902,1232.7,6.788,0.0763,1.764
86,3,NEWS-45,SC-60,49.125,60.0,366.45,13.62,2.865,1216.4,6.788,0.0763,1.764
86,4,NEWS-45,SC-60,50.223,60.0,370.44,13.84,2.881,1213.0,6.788,0.0763,1.764
86,5,NEWS-45,SC-60,51.318,60.0,378.44,13.84,2.97,1199.9,6.788,0.0763,1.764
86,6,NEWS-45,SC-60,52.256,60.0,383.09,15.16,3.038,1206.6,6.788,0.0763,1.764
86,7,NEWS-45,SC-60,54.214,60.0,388.8,13.91,3.028,1204.2,6.788,0.0763,1.764
86,8,NEWS-45,SC-60,53.789,60.0,395.66,15.79,3.182,1189.5,6.788,0.0763,1.764
86,9,NEWS-45,SC-60,55.143,60.0,396.22,15.66,3.185,1193.5,6.788,0.0763,1.764
86,10,NEWS-45,SC-60,56.144,60.0,404.92,16.09,3.275,1189.3,6.788,0.0763,1.764
86,11,NEWS-45,SC-60,56.325,60.0,406.89,15.96,3.1,1195.7,6.788,0.0763,1.764
86,12,NEWS-45,SC-60,56.659,60.0,410.81,15.48,3.191,1180.5,6.788,0.0763,1.764
86,13,NEWS-45,SC-60,57.508,60.0,411.61,16.43,3.128,1187.7,6.788,0.0763,1.764
86,14,NEWS-45,SC-60,57.224,60.0,415.55,16.76,3.157,1187.1,6.788,0.0763,1.764
86,15,NEWS-45,SC-60,57.281,60.0,416.64,16.19,3.208,1178.9,6.788,0.0763,1.764
86,16,NEWS-45,SC-60,58.377,60.0,418.87,16.84,3.22,1180.1,6.788,0.0763,1.764
86,17,NEWS-45,SC-60,58.079,60.0,421.16,16.73,3.263,1182.9,6.788,0.0763,1.764
86,18,NEWS-45,SC-60,58.727,60.0,418.14,16.86,3.247,1171.0,6.788,0.0763,1.764
86,19,NEWS-45,SC-60,58.802,60.0,420.41,16.26,3.299,1173.6,6.788,0.0763,1.764
86,20,NEWS-45,SC-60,59.107,60.0,427.46,17.37,3.281,1175.9,6.788,0.0763,1.764
86,21,NEWS-45,SC-60,59.047,60.0,424.13,16.92,3.352,1184.6,6.788,0.0763,1.764
86,22,NEWS-45,SC-60,59.468,60.0,421.05,17.22,3.315,1171.8,6.788,0.0763,1.764
86,23,NEWS-45,SC-60,59.073,60.0,421.74,16.64,3.219,1171.9,6.788,0.0763,1.764
86,24,NEWS-45,SC-60,59.745,60.0,425.61,17.34,3.274,1180.6,6.788,0.0763,1.764
87,0,SC-60,SC-52,59.699,52.0,417.41,15.3,3.196,1164.5,5.724,0.0625,2.53
87,1,SC-60,SC-52,58.868,52.0,410.75,15.06,3.169,1156.0,5.724,0.0625,2.53
87,2,SC-60,SC-52,57.016,52.0,405.36,15.25,3.22,1173.5,5.724,0.0625,2.53
87,3,SC-60,SC-52,56.906,52.0,403.81,15.71,3.154,1177.0,5.724,0.0625,2.53
87,4,SC-60,SC-52,55.874,52.0,400.91,15.48,3.065,1180.9,5.724,0.0625,2.53
87,5,SC-60,SC-52,55.685,52.0,398.12,15.68,3.151,1181.9,5.724,0.0625,2.53
87,6,SC-60,SC-52,55.246,52.0,393.14,14.84,3.025,1188.5,5.724,0.0625,2.53
87,7,SC-60,SC-52,53.811,52.0,392.66,15.25,3.106,1191.9,5.724,0.0625,2.53
87,8,SC-60,SC-52,54.06,52.0,390.39,16.07,3.023,1179.8,5.724,0.0625,2.53
87,9,SC-60,SC-52,53.826,52.0,391.25,15.88,2.957,1189.5,5.724,0.0625,2.53
87,10,SC-60,SC-52,52.833,52.0,386.45,14.52,2.962,1189.9,5.724,0.0625,2.53
87,11,SC-60,SC-52,53.38,52.0,387.59,14.63,3.052,1189.5,5.724,0.0625,2.53
87,12,SC-60,SC-52,52.958,52.0,391.7,15.96,2.957,1191.2,5.724,0.0625,2.53
87,13,SC-60,SC-52,52.589,52.0,383.26,15.32,3.011,1195.3,5.724,0.0625,2.53
87,14,SC-60,SC-52,52.615,52.0,383.31,14.99,3.024,1188.7,5.724,0.0625,2.53
87,15,SC-60,SC-52,52.443,52.0,383.97,14.92,2.943,1199.2,5.724,0.0625,2.53
87,16,SC-60,SC-52,52.416,52.0,377.71,15.17,2.93,1194.6,5.724,0.0625,2.53
87,17,SC-60,SC-52,52.556,52.0,380.25,15.17,2.915,1201.3,5.724,0.0625,2.53
87,18,SC-60,SC-52,52.72,52.0,383.31,14.78,2.948,1194.3,5.724,0.0625,2.53
87,19,SC-60,SC-52,52.339,52.0,381.97,14.95,3.002,1194.4,5.724,0.0625,2.53
87,20,SC-60,SC-52,52.64,52.0,384.11,14.75,2.862,1193.3,5.724,0.0625,2.53
87,21,SC-60,SC-52,51.949,52.0,381.26,15.11,2.931,1195.3,5.724,0.0625,2.53
87,22,SC-60,SC-52,52.27,52.0,380.85,14.65,2.926,1194.6,5.724,0.0625,2.53
87,23,SC-60,SC-52,52.823,52.0,379.89,14.38,2.825,1200.9,5.724,0.0625,2.53
87,24,SC-60,SC-52,51.685,52.0,380.43,15.75,2.869,1204.2,5.724,0.0625,2.53
88,0,LWC-58,FINE-80,56.575,80.0,413.25,19.09,2.952,1137.0,5.966,0.1324,0.562
88,1,LWC-58,FINE-80,57.199,80.0,426.37,20.66,3.058,1129.5,5.966,0.1324,0.562
88,2,LWC-58,FINE-80,62.978,80.0,438.22,20.38,3.171,1107.5,5.966,0.1324,0.562
88,3,LWC-58,FINE-80,66.429,80.0,452.25,21.55,3.347,1100.6,5.966,0.1324,0.562
88,4,LWC-58,FINE-80,67.21,80.0,459.8,20.66,3.401,1091.1,5.966,0.1324,0.562
88,5,LWC-58,FINE-80,69.09,80.0,466.51,21.78,3.52,1080.7,5.966,0.1324,0.562
88,6,LWC-58,FINE-80,69.054,80.0,473.47,21.37,3.597,1080.5,5.966,0.1324,0.562
88,7,LWC-58,FINE-80,70.972,80.0,480.07,21.8,3.56,1066.2,5.966,0.1324,0.562
88,8,LWC-58,FINE-80,72.348,80.0,486.1,21.47,3.644,1068.8,5.966,0.1324,0.562
88,9,LWC-58,FINE-80,72.333,80.0,492.11,22.0,3.674,1058.0,5.966,0.1324,0.562
88,10,LWC-58,FINE-80,73.727,80.0,492.69,22.17,3.659,1058.2,5.966,0.1324,0.562
88,11,LWC-58,FINE-80,73.74,80.0,494.98,22.25,3.699,1059.6,5.966,0.1324,0.562
88,12,LWC-58,FINE-80,74.951,80.0,498.86,23.16,3.781,1048.2,5.966,0.1324,0.562
88,13,LWC-58,FINE-80,76.628,80.0,500.83,22.29,3.812,1049.7,5.966,0.1324,0.562
88,14,LWC-58,FINE-80,74.866,80.0,501.8,23.42,3.835,1040.5,5.966,0.1324,0.562
88,15,LWC-58,FINE-80,77.7,80.0,509.65,23.86,3.855,1034.7,5.966,0.1324,0.562
88,16,LWC-58,FINE-80,75.882,80.0,510.25,22.99,3.834,1046.8,5.966,0.1324,0.562
88,17,LWC-58,FINE-80,77.654,80.0,505.47,23.46,3.996,1040.2,5.966,0.1324,0.562
88,18,LWC-58,FINE-80,78.036,80.0,511.77,23.4,3.915,1034.1,5.966,0.1324,0.562
88,19,LWC-58,FINE-80,78.676,80.0,511.71,23.41,3.887,1036.7,5.966,0.1324,0.562
88,20,LWC-58,FINE-80,78.248,80.0,512.45,22.39,3.946,1026.7,5.966,0.1324,0.562
88,21,LWC-58,FINE-80,77.693,80.0,509.33,23.14,3.892,1032.7,5.966,0.1324,0.562
88,22,LWC-58,FINE-80,78.945,80.0,514.99,24.47,3.944,1030.5,5.966,0.1324,0.562
88,23,LWC-58,FINE-80,80.839,80.0,515.84,23.93,3.97,1031.7,5.966,0.1324,0.562
88,24,LWC-58,FINE-80,79.059,80.0,513.9,23.68,3.983,1035.7,5.966,0.1324,0.562
89,0,NEWS-48,SC-52,49.478,52.0,354.33,13.38,2.874,1243.9,7.735,0.1106,2.85
89,1,NEWS-48,SC-52,49.77,52.0,359.13,13.88,2.834,1230.7,7.735,0.1106,2.85
89,2,NEWS-48,SC-52,50.459,52.0,364.36,13.76,2.904,1221.8,7.735,0.1106,2.85
89,3,NEWS-48,SC-52,50.465,52.0,374.44,14.49,2.82,1212.2,7.735,0.1106,2.85
89,4,NEWS-48,SC-52,51.41,52.0,373.61,14.76,2.832,1203.6,7.735,0.1106,2.85
89,5,NEWS-48,SC-52,51.326,52.0,373.65,14.49,2.989,1206.2,7.735,0.1106,2.85
89,6,NEWS-48,SC-52,51.212,52.0,377.91,14.78,2.854,1212.4,7.735,0.1106,2.85
89,7,NEWS-48,SC-52,51.718,52.0,378.14,15.12,2.841,1200.6,7.735,0.1106,2.85
89,8,NEWS-48,SC-52,52.261,52.0,377.19,14.91,2.833,1199.5,7.735,0.1106,2.85
89,9,NEWS-48,SC-52,51.76,52.0,378.73,15.0,2.99,1202.6,7.735,0.1106,2.85
89,10,NEWS-48,SC-52,51.826,52.0,378.59,15.59,2.882,1195.4,7.735,0.1106,2.85
89,11,NEWS-48,SC-52,52.368,52.0,381.4,15.03,2.917,1205.9,7.735,0.1106,2.85
89,12,NEWS-48,SC-52,51.95,52.0,380.95,14.63,2.905,1195.2,7.735,0.1106,2.85
89,13,NEWS-48,SC-52,51.603,52.0,375.43,14.28,2.862,1199.0,7.735,0.1106,2.85
89,14,NEWS-48,SC-52,52.182,52.0,383.6,15.02,2.884,1213.0,7.735,0.1106,2.85
